Date,Compensation of employees,"Disposable personal income, current dollars",Employer contributions for employee pension and insurance funds,Employer contributions for government social insurance,Equals: Disposable personal income,Equals: Personal saving,Farm,Government,Government social benefits to persons,"Less: Contributions for government social insurance, domestic",Less: Personal current taxes,Less: Personal outlays,Medicaid,Medicare,Nonfarm,Other,"Other current transfer receipts, from business (net)",Personal consumption expenditures,Personal current transfer payments,Personal current transfer receipts,Personal dividend income,Personal income,Personal income receipts on assets,Personal interest income,Personal interest payments,"Personal outlays, current dollars",Private industries,Proprietors' income with inventory valuation and capital consumption adjustments,Rental income of persons with capital consumption adjustment,Social security,Supplements to wages and salaries,To government,To the rest of the world (net),Unemployment insurance,Veterans' benefits,Wages and salaries
1995-03-01,4148705.0,0.5,515102.0,261505.0,5472965.0,404671.0,18809.0,624363.0,862100.0,527166.0,727376.0,5068295.0,153264.0,177012.0,449473.0,163748.0,16652.0,4885374.0,50884.0,878752.0,249895.0,6200341.0,1112356.0,862461.0,132037.0,0.7,2747735.0,468282.0,119412.0,326640.0,776607.0,31976.0,18908.0,20796.0,20640.0,3372098.0
1995-04-01,4168397.0,-0.5,514931.0,262652.0,5446720.0,368762.0,18238.0,626055.0,862244.0,529627.0,777183.0,5077957.0,152172.0,178308.0,448885.0,163580.0,17239.0,4890197.0,51178.0,879483.0,251593.0,6223903.0,1118014.0,866421.0,136582.0,0.2,2764758.0,467124.0,120513.0,326580.0,777583.0,32237.0,18941.0,21144.0,20460.0,3390813.0
1995-05-01,4164126.0,1.2,514857.0,262271.0,5510309.0,386363.0,18190.0,627113.0,867788.0,528942.0,727958.0,5123946.0,152460.0,179568.0,454111.0,164732.0,17846.0,4933127.0,51283.0,885634.0,253616.0,6238267.0,1123551.0,869935.0,139535.0,0.9,2759885.0,472301.0,121597.0,328164.0,777128.0,32342.0,18941.0,22176.0,20688.0,3386998.0
1995-06-01,4186066.0,0.4,514921.0,263393.0,5532094.0,361823.0,18664.0,629270.0,866828.0,531442.0,735282.0,5170270.0,152736.0,180792.0,457781.0,163796.0,18438.0,4977503.0,51391.0,885266.0,255965.0,6267376.0,1128422.0,872457.0,141376.0,0.9,2778482.0,476444.0,122620.0,327768.0,778314.0,32450.0,18941.0,21396.0,20340.0,3407752.0
1995-07-01,4206646.0,0.3,515112.0,264635.0,5551209.0,385722.0,19828.0,629974.0,870896.0,533965.0,745111.0,5165486.0,154212.0,182004.0,458288.0,163904.0,19050.0,4970175.0,52940.0,889946.0,258638.0,6296320.0,1131960.0,873321.0,142371.0,-0.1,2796925.0,478116.0,123617.0,327876.0,779747.0,32777.0,20163.0,22188.0,20712.0,3426899.0
1995-08-01,4216864.0,0.3,515502.0,265151.0,5566722.0,364820.0,21226.0,630814.0,871124.0,535057.0,752298.0,5201902.0,153564.0,183168.0,463667.0,163724.0,19646.0,5005318.0,53049.0,890770.0,261637.0,6319020.0,1136125.0,874488.0,143535.0,0.7,2805397.0,484893.0,125425.0,327936.0,780653.0,32886.0,20163.0,22008.0,20724.0,3436211.0
1995-09-01,4235669.0,0.4,516046.0,266017.0,5588492.0,369594.0,23022.0,631897.0,870212.0,537049.0,759238.0,5218898.0,150252.0,184308.0,467310.0,163532.0,20236.0,5020492.0,53158.0,890448.0,264957.0,6347730.0,1140252.0,875296.0,145248.0,0.3,2821708.0,490332.0,128078.0,330084.0,782063.0,32995.0,20163.0,21732.0,20304.0,3453605.0
1995-10-01,4254412.0,0.4,516847.0,267241.0,5609081.0,391014.0,25571.0,634223.0,864608.0,539299.0,764381.0,5218067.0,141648.0,185412.0,471115.0,165296.0,20831.0,5013903.0,56386.0,885439.0,268595.0,6373462.0,1145025.0,876430.0,147778.0,0.0,2836100.0,496685.0,131199.0,328656.0,784089.0,33379.0,23007.0,22920.0,20676.0,3470324.0
1995-11-01,4266674.0,0.3,517714.0,267742.0,5624038.0,362369.0,27957.0,635215.0,861260.0,540496.0,769919.0,5261669.0,139548.0,186492.0,473866.0,164504.0,21411.0,5055565.0,56490.0,882671.0,272553.0,6393957.0,1149155.0,876602.0,149614.0,0.8,2846004.0,501824.0,134129.0,328044.0,785455.0,33483.0,23007.0,22320.0,20352.0,3481219.0
1995-12-01,4274859.0,0.3,518741.0,267983.0,5642157.0,337089.0,30580.0,636529.0,867944.0,541159.0,775670.0,5305068.0,140880.0,187524.0,473728.0,164312.0,21997.0,5097498.0,56585.0,889941.0,276825.0,6417827.0,1153320.0,876495.0,150985.0,0.8,2851606.0,504308.0,136558.0,332640.0,786723.0,33578.0,23007.0,22188.0,20400.0,3488135.0
1996-01-01,4277427.0,0.4,519855.0,266816.0,5662078.0,370078.0,34016.0,637476.0,885723.0,538751.0,791788.0,5292000.0,147180.0,188544.0,478721.0,169119.0,22363.0,5085738.0,55351.0,908086.0,281404.0,6453866.0,1155970.0,874566.0,150911.0,-0.2,2853280.0,512737.0,138397.0,335976.0,786671.0,33926.0,21425.0,23532.0,21372.0,3490756.0
1996-02-01,4322545.0,0.9,521058.0,269612.0,5714621.0,374615.0,36971.0,639942.0,892527.0,544241.0,803225.0,5340006.0,151032.0,189588.0,487137.0,168723.0,22844.0,5132843.0,55450.0,915371.0,285798.0,6517846.0,1160411.0,874613.0,151713.0,0.9,2891933.0,524108.0,139653.0,338712.0,790670.0,34025.0,21425.0,23052.0,21420.0,3531875.0
1996-03-01,4343642.0,0.6,522213.0,270746.0,5750186.0,368959.0,39641.0,642647.0,901467.0,546595.0,810181.0,5381227.0,155736.0,190656.0,493405.0,168555.0,23187.0,5173265.0,55555.0,924654.0,290009.0,6560367.0,1165111.0,875102.0,152408.0,0.8,2908035.0,533046.0,140508.0,342612.0,792959.0,34130.0,21425.0,22440.0,21468.0,3550683.0
1996-04-01,4358346.0,-0.3,523314.0,271494.0,5732552.0,313838.0,44479.0,643772.0,911319.0,548186.0,864787.0,5418714.0,163872.0,191760.0,495590.0,168999.0,23443.0,5207961.0,57174.0,934762.0,294043.0,6597339.0,1171307.0,877264.0,153579.0,0.7,2919766.0,540069.0,141040.0,341088.0,794808.0,34517.0,22657.0,23760.0,21840.0,3563538.0
1996-05-01,4382789.0,1.4,524370.0,272782.0,5814995.0,379393.0,44828.0,645757.0,912591.0,550921.0,822255.0,5435602.0,166596.0,192900.0,505819.0,168255.0,23557.0,5223759.0,57289.0,936148.0,297906.0,6637250.0,1177005.0,879099.0,154554.0,0.3,2939880.0,550647.0,141582.0,341220.0,797152.0,34632.0,22657.0,22188.0,21432.0,3585637.0
1996-06-01,4421371.0,0.6,525404.0,275293.0,5849613.0,406479.0,43250.0,647394.0,914667.0,555765.0,831651.0,5443134.0,166908.0,194076.0,508485.0,167871.0,23578.0,5229777.0,57407.0,938245.0,301602.0,6681264.0,1183468.0,881865.0,155950.0,0.1,2973280.0,551735.0,142210.0,341928.0,800697.0,34750.0,22657.0,22188.0,21696.0,3620674.0
1996-07-01,4423884.0,-0.1,526372.0,275123.0,5846008.0,378316.0,35264.0,649323.0,909687.0,555734.0,835592.0,5467692.0,160236.0,195276.0,511601.0,167931.0,23470.0,5251905.0,58052.0,933157.0,305134.0,6681600.0,1190500.0,885365.0,157735.0,0.5,2973067.0,546865.0,142928.0,342480.0,801495.0,35112.0,22940.0,22212.0,21552.0,3622389.0
1996-08-01,4450396.0,0.3,527277.0,276631.0,5865941.0,373401.0,33048.0,649746.0,908019.0,558875.0,843467.0,5492540.0,158652.0,196512.0,512190.0,167919.0,23278.0,5275019.0,58174.0,931297.0,308508.0,6709408.0,1197686.0,889178.0,159347.0,0.5,2996742.0,545238.0,143666.0,343116.0,803908.0,35234.0,22940.0,20760.0,21060.0,3646488.0
1996-09-01,4479411.0,0.5,528200.0,278377.0,5895864.0,380245.0,32148.0,653027.0,907923.0,562391.0,851566.0,5515619.0,157488.0,197784.0,518130.0,167199.0,22978.0,5296591.0,58299.0,930901.0,311725.0,6747430.0,1204805.0,893080.0,160730.0,0.4,3019807.0,550279.0,144426.0,342300.0,806576.0,35359.0,22940.0,21948.0,21204.0,3672834.0
1996-10-01,4486553.0,0.3,529180.0,278584.0,5912845.0,363415.0,34036.0,654017.0,907803.0,563065.0,855952.0,5549430.0,156804.0,199092.0,521822.0,165963.0,22560.0,5328454.0,59109.0,930363.0,314788.0,6768797.0,1213882.0,899093.0,161867.0,0.6,3024772.0,555858.0,145207.0,342876.0,807764.0,35589.0,23520.0,21840.0,21228.0,3678789.0
1996-11-01,4513826.0,0.4,529993.0,280239.0,5939007.0,365925.0,34655.0,656057.0,910647.0,566440.0,863443.0,5573081.0,156600.0,200424.0,522160.0,165903.0,22005.0,5351191.0,59320.0,932652.0,317678.0,6802449.0,1220114.0,902436.0,162571.0,0.4,3047536.0,556815.0,145483.0,345528.0,810232.0,35800.0,23520.0,21132.0,21060.0,3703593.0
1996-12-01,4543119.0,0.4,530782.0,281963.0,5965502.0,364422.0,35491.0,657969.0,913527.0,569972.0,871100.0,5601080.0,157152.0,201804.0,522332.0,164343.0,21276.0,5378645.0,59618.0,934803.0,320396.0,6836602.0,1225575.0,905178.0,162818.0,0.5,3072405.0,557823.0,145255.0,346224.0,812745.0,36098.0,23520.0,22236.0,21768.0,3730374.0
1997-01-01,4559161.0,0.4,531595.0,281294.0,5989578.0,354462.0,38741.0,660423.0,930460.0,570391.0,895267.0,5635116.0,160968.0,203184.0,533875.0,167200.0,20374.0,5411132.0,62042.0,950834.0,322944.0,6884845.0,1228136.0,905192.0,161942.0,0.6,3085849.0,572617.0,144487.0,355836.0,812889.0,36939.0,25103.0,21000.0,22272.0,3746272.0
1997-02-01,4593999.0,0.5,532639.0,283464.0,6018133.0,359380.0,38262.0,662208.0,927412.0,574607.0,902732.0,5658753.0,161436.0,204420.0,538237.0,167584.0,19655.0,5433958.0,62363.0,947067.0,325540.0,6920865.0,1233854.0,908314.0,162432.0,0.4,3115688.0,576499.0,144052.0,350748.0,816103.0,37260.0,25103.0,20940.0,22284.0,3777896.0
1997-03-01,4624051.0,0.6,533966.0,285183.0,6052444.0,371975.0,36323.0,664252.0,933652.0,578089.0,908336.0,5680470.0,161856.0,205488.0,541204.0,167560.0,19131.0,5454224.0,62624.0,952783.0,328182.0,6960781.0,1240596.0,912414.0,163622.0,0.4,3140650.0,577526.0,143914.0,355176.0,819149.0,37521.0,25103.0,20964.0,22608.0,3804902.0
1997-04-01,4637715.0,0.2,535385.0,285781.0,6062275.0,373648.0,29181.0,665648.0,930940.0,579475.0,910484.0,5688626.0,159000.0,206400.0,543136.0,166948.0,18863.0,5459332.0,62959.0,949803.0,330867.0,6972759.0,1248335.0,917468.0,166335.0,0.1,3150901.0,572317.0,144063.0,355140.0,821166.0,37831.0,25128.0,21012.0,22440.0,3816548.0
1997-05-01,4659101.0,0.4,537294.0,286879.0,6085757.0,394282.0,27549.0,667332.0,929920.0,581788.0,915558.0,5691475.0,159156.0,207144.0,547699.0,165580.0,18687.0,5460234.0,63150.0,948607.0,333574.0,7001315.0,1255668.0,922095.0,168091.0,0.1,3167595.0,575249.0,144479.0,356304.0,824174.0,38022.0,25128.0,19740.0,21996.0,3834927.0
1997-06-01,4683113.0,0.4,539493.0,288161.0,6113121.0,385839.0,27505.0,670945.0,932944.0,584410.0,922659.0,5727282.0,159936.0,207708.0,550298.0,166528.0,18631.0,5494236.0,63333.0,951575.0,336298.0,7035780.0,1262544.0,926246.0,169713.0,0.6,3184514.0,577803.0,145155.0,356172.0,827654.0,38205.0,25128.0,20424.0,22176.0,3855459.0
1997-07-01,4704539.0,0.4,541929.0,289208.0,6140232.0,356120.0,31785.0,672983.0,934432.0,586647.0,931465.0,5784112.0,161916.0,208104.0,554176.0,165940.0,18717.0,5548827.0,64006.0,953149.0,339038.0,7071698.0,1268605.0,929567.0,171278.0,1.0,3200419.0,585961.0,146091.0,356580.0,831137.0,38422.0,25584.0,19668.0,22224.0,3873402.0
1997-08-01,4743931.0,0.6,544627.0,291482.0,6177259.0,353491.0,32656.0,672857.0,937300.0,591157.0,942105.0,5823768.0,163716.0,208332.0,554690.0,165856.0,18916.0,5587042.0,64170.0,956216.0,341786.0,7119364.0,1275735.0,933949.0,172556.0,0.7,3234964.0,587346.0,147293.0,358380.0,836109.0,38586.0,25584.0,19080.0,21936.0,3907822.0
1997-09-01,4768108.0,0.5,547681.0,292767.0,6208366.0,368757.0,32860.0,676442.0,939928.0,593763.0,949754.0,5839609.0,165408.0,208404.0,559401.0,165904.0,19226.0,5601667.0,64325.0,959154.0,344538.0,7158121.0,1283595.0,939057.0,173617.0,0.3,3251219.0,592261.0,148765.0,357612.0,840447.0,38741.0,25584.0,20172.0,22428.0,3927661.0
1997-10-01,4804543.0,0.6,550951.0,294691.0,6247097.0,369610.0,31944.0,680614.0,940552.0,597683.0,957990.0,5877487.0,167508.0,208284.0,565154.0,165544.0,19695.0,5637666.0,65684.0,960247.0,347290.0,7205086.0,1290366.0,943076.0,174137.0,0.6,3278287.0,597098.0,150516.0,358164.0,845643.0,38847.0,26837.0,18756.0,22296.0,3958900.0
1997-11-01,4852735.0,0.7,554580.0,297628.0,6287976.0,385552.0,31266.0,683441.0,941608.0,603401.0,968997.0,5902424.0,168204.0,207996.0,562232.0,166048.0,20328.0,5661056.0,65800.0,961936.0,350079.0,7256973.0,1300033.0,949954.0,175568.0,0.4,3317085.0,593498.0,152172.0,357492.0,852208.0,38963.0,26837.0,19584.0,22284.0,4000526.0
1997-12-01,4874832.0,0.6,558443.0,298577.0,6323448.0,387880.0,30364.0,685499.0,945868.0,605480.0,976502.0,5935569.0,168384.0,207540.0,568774.0,165820.0,21132.0,5692107.0,65889.0,967000.0,352899.0,7299951.0,1310721.0,957822.0,177573.0,0.6,3332313.0,599139.0,153738.0,361500.0,857020.0,39052.0,26837.0,19896.0,22728.0,4017813.0
1998-01-01,4911281.0,0.9,562707.0,298757.0,6382181.0,446474.0,30551.0,687484.0,949037.0,606825.0,986674.0,5935707.0,167004.0,206928.0,582194.0,168005.0,22004.0,5689906.0,66315.0,971041.0,355746.0,7368855.0,1325516.0,969770.0,179486.0,0.0,3362333.0,612745.0,155097.0,364872.0,861463.0,39436.0,26879.0,18972.0,23256.0,4049818.0
1998-02-01,4943871.0,0.6,566728.0,300543.0,6420068.0,448865.0,27253.0,689957.0,951317.0,610509.0,996415.0,5971203.0,167040.0,206388.0,588754.0,169205.0,22877.0,5723833.0,65823.0,974194.0,358023.0,7416483.0,1336163.0,978140.0,181547.0,0.6,3386643.0,616006.0,156758.0,366228.0,867270.0,38944.0,26879.0,19284.0,23172.0,4076600.0
1998-03-01,4970814.0,0.6,570608.0,301944.0,6458724.0,459594.0,25780.0,691969.0,955169.0,613449.0,1005308.0,5999130.0,167688.0,205932.0,597573.0,169241.0,23651.0,5750287.0,65655.0,978820.0,359738.0,7464033.0,1345888.0,986150.0,183188.0,0.5,3406293.0,623354.0,158606.0,368796.0,872551.0,38776.0,26879.0,19944.0,23568.0,4098262.0
1998-04-01,4996539.0,0.4,574414.0,303190.0,6487687.0,446508.0,26626.0,694310.0,955313.0,616166.0,1014042.0,6041180.0,169548.0,205572.0,598299.0,169673.0,24376.0,5788053.0,67955.0,979689.0,360896.0,7501729.0,1356079.0,995183.0,185172.0,0.7,3424625.0,624925.0,160662.0,367572.0,877605.0,39212.0,28743.0,19308.0,23640.0,4118935.0
1998-05-01,5033774.0,0.6,578004.0,305189.0,6523495.0,431476.0,26988.0,698083.0,955289.0,620340.0,1023524.0,6092019.0,170100.0,205308.0,600950.0,169745.0,25081.0,5837943.0,68087.0,980370.0,361539.0,7547019.0,1362661.0,1001122.0,185989.0,0.8,3452498.0,627938.0,162617.0,368316.0,883192.0,39344.0,28743.0,18924.0,22896.0,4150582.0
1998-06-01,5054628.0,0.5,581470.0,306199.0,6554930.0,428532.0,27374.0,699821.0,957341.0,622529.0,1029491.0,6126397.0,170304.0,205116.0,610312.0,170405.0,25804.0,5871702.0,68207.0,983145.0,361670.0,7584421.0,1367001.0,1005332.0,186489.0,0.6,3467138.0,637686.0,164490.0,368736.0,887669.0,39464.0,28743.0,19680.0,23100.0,4166959.0
1998-07-01,5079585.0,0.4,584829.0,307549.0,6582338.0,435243.0,26219.0,703149.0,955613.0,625351.0,1034550.0,6147096.0,167376.0,205008.0,618100.0,169697.0,26458.0,5889962.0,70237.0,982071.0,361288.0,7616888.0,1369983.0,1008695.0,186896.0,0.3,3484058.0,644318.0,166282.0,370188.0,892378.0,39856.0,30381.0,20172.0,23172.0,4187207.0
1998-08-01,5122812.0,0.5,587950.0,310073.0,6612203.0,430098.0,26773.0,705713.0,956669.0,630475.0,1044041.0,6182105.0,167724.0,204984.0,616989.0,170009.0,27119.0,5924994.0,70345.0,983788.0,360391.0,7656244.0,1368314.0,1007923.0,186766.0,0.6,3519077.0,643762.0,168044.0,370092.0,898023.0,39964.0,30381.0,20736.0,23124.0,4224789.0
1998-09-01,5142179.0,0.2,590952.0,310979.0,6627019.0,404562.0,27958.0,707935.0,959897.0,632559.0,1051037.0,6222457.0,169260.0,205056.0,620170.0,170621.0,27765.0,5965584.0,70549.0,987662.0,358975.0,7678055.0,1362872.0,1003897.0,186324.0,0.7,3532312.0,648128.0,169773.0,371832.0,901931.0,40168.0,30381.0,19932.0,23196.0,4240247.0
1998-10-01,5168377.0,0.3,593955.0,312310.0,6650044.0,392415.0,31097.0,709995.0,961913.0,635468.0,1058783.0,6257630.0,173472.0,205200.0,629417.0,171509.0,28344.0,5998823.0,73425.0,990257.0,357035.0,7708827.0,1353043.0,996008.0,185382.0,0.6,3552118.0,660514.0,172105.0,370056.0,906264.0,40764.0,32661.0,18660.0,23016.0,4262113.0
1998-11-01,5204706.0,0.4,596668.0,314542.0,6676768.0,403282.0,32524.0,712612.0,966365.0,639933.0,1068980.0,6273485.0,175488.0,205440.0,634855.0,171401.0,28944.0,6015365.0,73713.0,995309.0,354530.0,7745747.0,1344800.0,990271.0,184408.0,0.3,3580883.0,667380.0,173486.0,370164.0,911211.0,41052.0,32661.0,20520.0,23352.0,4293495.0
1998-12-01,5225099.0,0.3,599144.0,315571.0,6695614.0,367834.0,33582.0,714728.0,971057.0,642206.0,1076206.0,6327780.0,177336.0,205764.0,642807.0,170741.0,29517.0,6070526.0,74037.0,1000574.0,351450.0,7771819.0,1337410.0,985960.0,183217.0,0.9,3595657.0,676388.0,174554.0,373332.0,914714.0,41376.0,32661.0,20184.0,23700.0,4310385.0
1999-01-01,5260305.0,0.7,601350.0,316716.0,6742387.0,413801.0,34906.0,715528.0,981198.0,647056.0,1070685.0,6328586.0,180552.0,206172.0,645571.0,173250.0,30709.0,6073864.0,73233.0,1011907.0,347944.0,7813072.0,1332439.0,984496.0,181490.0,0.0,3626710.0,680477.0,174999.0,376596.0,918066.0,41928.0,31305.0,20580.0,24048.0,4342239.0
1999-02-01,5296002.0,0.3,604028.0,318882.0,6761460.0,406459.0,34487.0,718450.0,981558.0,651414.0,1079488.0,6355001.0,181164.0,206592.0,647042.0,173334.0,31163.0,6099229.0,73605.0,1012721.0,345224.0,7840948.0,1326084.0,980860.0,182168.0,0.4,3654642.0,681529.0,176026.0,376200.0,922910.0,42300.0,31305.0,20436.0,23832.0,4373092.0
1999-03-01,5304553.0,0.2,606976.0,319041.0,6772210.0,381404.0,33030.0,720258.0,987354.0,651996.0,1083665.0,6390807.0,181668.0,207024.0,652245.0,174426.0,31674.0,6133027.0,73941.0,1019028.0,343304.0,7855876.0,1321694.0,978390.0,183838.0,0.6,3658279.0,685275.0,177322.0,378096.0,926017.0,42636.0,31305.0,21396.0,24744.0,4378536.0
1999-04-01,5324245.0,0.2,610317.0,319749.0,6782564.0,318985.0,29410.0,724762.0,981930.0,653759.0,1088507.0,6463579.0,178056.0,207468.0,658892.0,173778.0,32237.0,6199523.0,76050.0,1014167.0,342193.0,7871071.0,1319275.0,977082.0,188006.0,1.1,3669417.0,688302.0,178841.0,378696.0,930066.0,43200.0,32850.0,19812.0,24120.0,4394179.0
1999-05-01,5347712.0,0.2,613817.0,320972.0,6798662.0,300069.0,28099.0,726314.0,984846.0,656251.0,1095512.0,6498593.0,178728.0,207936.0,657199.0,174054.0,32832.0,6232102.0,76362.0,1017678.0,341965.0,7894174.0,1319949.0,977984.0,190129.0,0.5,3686608.0,685298.0,179788.0,378684.0,934789.0,43512.0,32850.0,21504.0,23940.0,4412922.0
1999-06-01,5359756.0,0.4,617590.0,321302.0,6823673.0,295012.0,27395.0,730040.0,988242.0,657147.0,1101453.0,6528661.0,180504.0,208404.0,669633.0,174294.0,33421.0,6260300.0,76686.0,1021663.0,342624.0,7925127.0,1323713.0,981088.0,191675.0,0.5,3690824.0,697028.0,180114.0,379452.0,938892.0,43836.0,32850.0,21312.0,24276.0,4420864.0
1999-07-01,5393567.0,0.5,621878.0,322634.0,6854561.0,299119.0,27623.0,734752.0,990618.0,660130.0,1111283.0,6555441.0,184512.0,208896.0,669755.0,173850.0,34112.0,6287552.0,76133.0,1024730.0,344171.0,7965844.0,1330559.0,986388.0,191757.0,0.4,3714303.0,697379.0,179739.0,379956.0,944512.0,44352.0,31781.0,19380.0,24024.0,4449055.0
1999-08-01,5425928.0,0.6,626198.0,324200.0,6895925.0,294759.0,26629.0,738616.0,997734.0,663353.0,1120958.0,6601167.0,186936.0,209400.0,678446.0,174798.0,34797.0,6331887.0,76457.0,1032531.0,346581.0,8016883.0,1337257.0,990677.0,192823.0,0.7,3736913.0,705075.0,179444.0,381012.0,950399.0,44676.0,31781.0,21300.0,24288.0,4475530.0
1999-09-01,5452443.0,0.2,630797.0,325199.0,6911638.0,254385.0,23379.0,742309.0,1000002.0,665595.0,1129548.0,6657253.0,188700.0,209916.0,672594.0,175674.0,35512.0,6386490.0,76769.0,1035514.0,349849.0,8041186.0,1343805.0,993956.0,193994.0,0.8,3754139.0,695972.0,179046.0,381432.0,955996.0,44988.0,31781.0,20292.0,23988.0,4496447.0
1999-10-01,5499129.0,0.7,636085.0,327512.0,6961129.0,275456.0,23818.0,747049.0,1003110.0,670343.0,1141272.0,6685673.0,190416.0,210456.0,682010.0,175206.0,36075.0,6411379.0,78601.0,1039185.0,353968.0,8102401.0,1350197.0,996230.0,195693.0,0.4,3788483.0,705828.0,178405.0,383160.0,963597.0,45460.0,33141.0,19932.0,23940.0,4535532.0
1999-11-01,5547956.0,0.7,641298.0,329961.0,7012492.0,287294.0,23516.0,751250.0,1002438.0,675267.0,1152758.0,6725197.0,191340.0,211008.0,691554.0,175014.0,37056.0,6448690.0,78913.0,1039494.0,358943.0,8165250.0,1358988.0,1000045.0,197595.0,0.6,3825447.0,715070.0,179009.0,380424.0,971259.0,45772.0,33141.0,20532.0,24120.0,4576697.0
1999-12-01,5620593.0,1.0,646676.0,333901.0,7083353.0,262918.0,24070.0,755864.0,1007394.0,683111.0,1167840.0,6820435.0,192084.0,211560.0,694763.0,175110.0,38082.0,6541049.0,79225.0,1045476.0,364762.0,8251193.0,1370166.0,1005404.0,200160.0,1.4,3884151.0,718834.0,179236.0,384660.0,980577.0,46084.0,33141.0,19632.0,24348.0,4640016.0
2000-01-01,5715426.0,0.9,651799.0,339127.0,7149337.0,324241.0,24912.0,761026.0,1013089.0,693047.0,1198619.0,6825096.0,189000.0,212172.0,684940.0,174793.0,39318.0,6542870.0,78815.0,1052407.0,371407.0,8347956.0,1383720.0,1012314.0,203411.0,0.1,3963474.0,709852.0,179597.0,391248.0,990926.0,46640.0,32175.0,20892.0,24984.0,4724500.0
2000-02-01,5754412.0,0.7,657213.0,340848.0,7199652.0,289439.0,26472.0,764546.0,1017109.0,696579.0,1209126.0,6910213.0,189912.0,212904.0,689781.0,175957.0,39812.0,6625259.0,79103.0,1056921.0,377119.0,8408778.0,1397875.0,1020756.0,205850.0,1.2,3991805.0,716253.0,179895.0,392124.0,998061.0,46928.0,32175.0,21156.0,25056.0,4756351.0
2000-03-01,5777722.0,0.7,662412.0,341679.0,7249827.0,276463.0,28589.0,770118.0,1020517.0,698402.0,1218520.0,6973364.0,191664.0,213804.0,706951.0,176125.0,40333.0,6686521.0,79415.0,1060850.0,381908.0,8468347.0,1412638.0,1030730.0,207427.0,0.9,4003513.0,735541.0,179998.0,394164.0,1004092.0,47240.0,32175.0,19596.0,25164.0,4773630.0
2000-04-01,5787542.0,0.4,666751.0,341739.0,7280327.0,311671.0,32118.0,774316.0,1028485.0,698726.0,1226485.0,6968656.0,195780.0,214848.0,708569.0,177553.0,40880.0,6679067.0,81809.0,1069365.0,385782.0,8506812.0,1428016.0,1042234.0,207780.0,-0.1,4004735.0,740688.0,179928.0,395088.0,1008490.0,47816.0,33993.0,20316.0,24900.0,4779051.0
2000-05-01,5772214.0,0.5,671343.0,340032.0,7316463.0,314702.0,33291.0,781551.0,1053349.0,695800.0,1228007.0,7001761.0,198336.0,216060.0,717644.0,178621.0,41456.0,6709732.0,82109.0,1094805.0,388792.0,8544471.0,1442206.0,1053414.0,209920.0,0.5,3979288.0,750935.0,180110.0,414900.0,1011375.0,48116.0,33993.0,20448.0,24984.0,4760839.0
2000-06-01,5815474.0,0.6,675662.0,342536.0,7361856.0,318910.0,32775.0,779820.0,1044949.0,700799.0,1235988.0,7042946.0,200652.0,217428.0,727601.0,178789.0,42050.0,6746933.0,82445.0,1086999.0,390944.0,8597844.0,1455226.0,1064282.0,213569.0,0.6,4017456.0,760376.0,180568.0,404004.0,1018198.0,48452.0,33993.0,19152.0,24924.0,4797276.0
2000-07-01,5885198.0,0.8,680848.0,347056.0,7419858.0,347862.0,30688.0,781994.0,1048705.0,709418.0,1245476.0,7071995.0,203688.0,218952.0,719169.0,178921.0,42674.0,6768501.0,83283.0,1091379.0,392244.0,8665333.0,1467093.0,1074849.0,220211.0,0.4,4075300.0,749857.0,181225.0,401364.0,1027903.0,49020.0,34263.0,20832.0,24948.0,4857294.0
2000-08-01,5899147.0,0.6,684697.0,347660.0,7465568.0,354651.0,30820.0,783659.0,1055425.0,710840.0,1246588.0,7110917.0,205104.0,220632.0,733258.0,180361.0,43306.0,6802846.0,83595.0,1098731.0,392519.0,8712156.0,1478411.0,1085892.0,224476.0,0.6,4083131.0,764077.0,182629.0,403824.0,1032357.0,49332.0,34263.0,20412.0,25092.0,4866790.0
2000-09-01,5927493.0,0.5,688232.0,349509.0,7506618.0,306371.0,32562.0,785790.0,1060009.0,714542.0,1251061.0,7200248.0,205464.0,222480.0,734337.0,180457.0,43923.0,6888604.0,83931.0,1103932.0,391773.0,8757679.0,1489194.0,1097421.0,227712.0,1.3,4103962.0,766899.0,184704.0,406428.0,1037741.0,49668.0,34263.0,20496.0,24684.0,4889752.0
2000-10-01,5942081.0,0.4,691977.0,350555.0,7538358.0,326964.0,31738.0,788537.0,1061437.0,716623.0,1253757.0,7211394.0,203568.0,224484.0,741768.0,182821.0,44715.0,6893798.0,87714.0,1106152.0,390009.0,8792115.0,1499454.0,1109444.0,229882.0,0.2,4111012.0,773506.0,187546.0,403560.0,1042532.0,50256.0,37458.0,21840.0,25164.0,4899549.0
2000-11-01,5943749.0,0.2,695042.0,350739.0,7552225.0,323184.0,33600.0,791286.0,1058425.0,717218.0,1257685.0,7229041.0,204276.0,226656.0,749587.0,181537.0,45152.0,6909824.0,88050.0,1103577.0,388049.0,8809911.0,1505781.0,1117732.0,231167.0,0.2,4106683.0,783187.0,190834.0,400224.0,1045781.0,50592.0,37458.0,21024.0,24708.0,4897968.0
2000-12-01,5945287.0,0.4,697780.0,351159.0,7579375.0,307245.0,36614.0,794801.0,1077013.0,718087.0,1264642.0,7272129.0,206472.0,228984.0,754781.0,183601.0,45583.0,6952196.0,88398.0,1122596.0,385894.0,8844016.0,1508157.0,1122264.0,231535.0,0.6,4101547.0,791395.0,194669.0,409788.0,1048939.0,50940.0,37458.0,22728.0,25440.0,4896348.0
