Date,Compensation of employees,"Disposable personal income, current dollars",Employer contributions for employee pension and insurance funds,Employer contributions for government social insurance,Equals: Disposable personal income,Equals: Personal saving,Farm,Government,Government social benefits to persons,"Less: Contributions for government social insurance, domestic",Less: Personal current taxes,Less: Personal outlays,Medicaid,Medicare,Nonfarm,Other,"Other current transfer receipts, from business (net)",Personal consumption expenditures,Personal current transfer payments,Personal current transfer receipts,Personal dividend income,Personal income,Personal income receipts on assets,Personal interest income,Personal interest payments,"Personal outlays, current dollars",Private industries,Proprietors' income with inventory valuation and capital consumption adjustments,Rental income of persons with capital consumption adjustment,Social security,Supplements to wages and salaries,To government,To the rest of the world (net),Unemployment insurance,Veterans' benefits,Wages and salaries
1984-01-01,2143849.0,12.7,224734.0,135106.0,2815063.0,309103.0,19531.0,337815.0,376284.0,249459.0,361174.0,2505960.0,35672.0,62452.0,202387.0,73724.0,17608.0,2418165.0,16415.0,393892.0,84761.0,3176237.0,642846.0,558085.0,71380.0,7.9,1446194.0,221918.0,23192.0,170936.0,359840.0,8779.0,7636.0,17252.0,16248.0,1784009.0
1984-04-01,2195159.0,10.8,228912.0,138105.0,2888212.0,321697.0,21282.0,344770.0,379016.0,255466.0,370444.0,2566515.0,36212.0,64088.0,210493.0,74104.0,19248.0,2475876.0,16960.0,398264.0,85841.0,3258656.0,667208.0,581367.0,73678.0,10.0,1483372.0,231775.0,21715.0,172680.0,367017.0,9055.0,7905.0,15704.0,16228.0,1828142.0
1984-07-01,2241610.0,8.6,234013.0,140547.0,2948522.0,341337.0,20432.0,351877.0,380432.0,260496.0,384110.0,2607186.0,36836.0,65564.0,211934.0,74048.0,20568.0,2513523.0,17120.0,401000.0,85467.0,3332632.0,693703.0,608236.0,76542.0,6.5,1515172.0,232366.0,24449.0,172444.0,374560.0,9306.0,7814.0,15148.0,16392.0,1867050.0
1984-10-01,2282869.0,5.9,240017.0,142394.0,2991250.0,333108.0,22513.0,358090.0,387904.0,264460.0,395936.0,2658143.0,37568.0,66888.0,204423.0,75308.0,21484.0,2561797.0,17773.0,409388.0,87171.0,3387186.0,703196.0,616025.0,78573.0,8.1,1542367.0,226936.0,29257.0,176048.0,382411.0,9532.0,8241.0,15860.0,16232.0,1900457.0
1985-01-01,2323513.0,3.8,247001.0,144365.0,3019219.0,278753.0,22833.0,363915.0,398094.0,274338.0,432285.0,2740465.0,38388.0,67868.0,217834.0,76730.0,21948.0,2636008.0,18274.0,420042.0,90498.0,3451504.0,714742.0,624244.0,86184.0,13.0,1568233.0,240667.0,26878.0,181540.0,391365.0,9863.0,8411.0,16864.0,16704.0,1932147.0
1985-04-01,2363643.0,11.8,253792.0,146225.0,3104431.0,314783.0,20433.0,370431.0,400474.0,278330.0,388524.0,2789648.0,39156.0,69072.0,218044.0,77662.0,22148.0,2681764.0,18384.0,422622.0,92804.0,3492955.0,721215.0,628412.0,89500.0,7.4,1593195.0,238477.0,25327.0,181976.0,400018.0,10220.0,8164.0,15972.0,16636.0,1963626.0
1985-07-01,2406422.0,2.0,260445.0,148561.0,3120151.0,254998.0,19287.0,378125.0,405606.0,283194.0,421527.0,2865153.0,40084.0,70316.0,221450.0,78458.0,22332.0,2754148.0,19144.0,427938.0,94917.0,3541678.0,722722.0,627805.0,91861.0,11.3,1619291.0,240737.0,27054.0,185252.0,409005.0,10607.0,8537.0,15008.0,16488.0,1997416.0
1985-10-01,2455720.0,7.4,266925.0,151785.0,3176512.0,283224.0,21368.0,382982.0,408274.0,289618.0,428916.0,2893289.0,41064.0,71624.0,222956.0,79278.0,22612.0,2779400.0,19205.0,430886.0,96957.0,3605428.0,738563.0,641606.0,94684.0,4.0,1654029.0,244323.0,25553.0,184332.0,418710.0,11010.0,8195.0,15600.0,16376.0,2037011.0
1986-01-01,2491109.0,8.6,273056.0,154516.0,3242404.0,302260.0,18262.0,387941.0,419897.0,296703.0,426304.0,2940144.0,42132.0,73004.0,227366.0,81165.0,23340.0,2823648.0,20225.0,443237.0,101700.0,3668708.0,763424.0,661724.0,96271.0,6.6,1675596.0,245628.0,22012.0,191100.0,427572.0,11344.0,8881.0,15628.0,16868.0,2063537.0
1986-04-01,2517187.0,4.7,279091.0,156292.0,3279727.0,310378.0,19647.0,393550.0,425617.0,300423.0,429417.0,2969349.0,43116.0,74468.0,231984.0,82865.0,23457.0,2851456.0,20589.0,449074.0,104609.0,3709144.0,770597.0,665988.0,97304.0,4.0,1688254.0,251631.0,21078.0,192104.0,435383.0,11720.0,8869.0,16352.0,16712.0,2081804.0
1986-07-01,2555233.0,4.4,284868.0,158897.0,3315453.0,279490.0,26626.0,399446.0,433069.0,305477.0,439467.0,3035963.0,44148.0,76004.0,237789.0,83585.0,23008.0,2917201.0,21221.0,456077.0,104321.0,3754920.0,768080.0,663759.0,97541.0,9.3,1712022.0,264416.0,16592.0,195880.0,443764.0,12055.0,9166.0,16976.0,16476.0,2111468.0
1986-10-01,2604724.0,2.5,290422.0,161771.0,3335966.0,262722.0,26643.0,407943.0,435845.0,311149.0,456036.0,3073244.0,45184.0,77600.0,237597.0,84409.0,21988.0,2952807.0,22375.0,457833.0,101854.0,3792002.0,762963.0,661109.0,98062.0,5.0,1744588.0,264240.0,13391.0,195440.0,452193.0,12717.0,9658.0,16912.0,16300.0,2152531.0
1987-01-01,2647757.0,6.9,292382.0,162723.0,3392286.0,290040.0,27263.0,413548.0,441861.0,315921.0,450732.0,3102246.0,46248.0,79648.0,248176.0,85005.0,21274.0,2983513.0,22132.0,463135.0,99295.0,3843018.0,758122.0,658827.0,96601.0,3.8,1779104.0,275438.0,14487.0,198912.0,455105.0,12662.0,9470.0,15472.0,16576.0,2192652.0
1987-04-01,2692023.0,-0.3,297497.0,164636.0,3389595.0,216931.0,29039.0,419936.0,447533.0,320028.0,511671.0,3172664.0,47296.0,81068.0,253269.0,85925.0,20560.0,3053330.0,22866.0,468093.0,98464.0,3901266.0,764737.0,666273.0,96468.0,9.4,1809954.0,282308.0,14133.0,201652.0,462133.0,12911.0,9955.0,15064.0,16528.0,2229890.0
1987-07-01,2740263.0,11.5,302425.0,167053.0,3483129.0,244481.0,28840.0,425088.0,449449.0,324781.0,488976.0,3238648.0,48376.0,82280.0,260655.0,86553.0,19729.0,3117358.0,23902.0,469178.0,102055.0,3972105.0,780473.0,678417.0,97388.0,8.6,1845697.0,289495.0,17477.0,201436.0,469478.0,13507.0,10395.0,14448.0,16356.0,2270785.0
1987-10-01,2809576.0,9.6,307209.0,170628.0,3563869.0,290912.0,30433.0,433896.0,452809.0,331722.0,506969.0,3272957.0,49424.0,83344.0,268197.0,88153.0,19348.0,3150916.0,23986.0,472157.0,108054.0,4070838.0,801909.0,693855.0,98054.0,4.3,1897843.0,298630.0,20287.0,201980.0,477837.0,13696.0,10290.0,13516.0,16392.0,2331739.0
1988-01-01,2857560.0,10.2,312143.0,179234.0,3651096.0,295581.0,33303.0,441734.0,470329.0,351077.0,502070.0,3355515.0,50868.0,83436.0,285857.0,91713.0,19600.0,3231896.0,24875.0,489929.0,116572.0,4153166.0,816544.0,699972.0,98744.0,10.5,1924448.0,319160.0,21050.0,213484.0,491377.0,14153.0,10722.0,13900.0,16928.0,2366183.0
1988-04-01,2923125.0,9.4,318560.0,183032.0,3733633.0,316197.0,27411.0,448505.0,473417.0,358309.0,497805.0,3417436.0,52204.0,84956.0,295089.0,92861.0,20110.0,3291716.0,25471.0,493527.0,124165.0,4231439.0,830315.0,706149.0,100249.0,7.6,1973029.0,322499.0,20281.0,213536.0,501592.0,14759.0,10712.0,13172.0,16688.0,2421533.0
1988-07-01,2975841.0,9.4,326764.0,186222.0,3818096.0,328473.0,28765.0,454519.0,478849.0,364503.0,506668.0,3489624.0,53676.0,87048.0,304832.0,94013.0,20762.0,3361899.0,25598.0,499611.0,132301.0,4324764.0,859015.0,726714.0,102127.0,8.7,2008336.0,333596.0,21203.0,214156.0,512987.0,15071.0,10527.0,13232.0,16724.0,2462854.0
1988-10-01,3035418.0,8.1,336815.0,190044.0,3893495.0,328187.0,17680.0,463390.0,484861.0,372039.0,517213.0,3565308.0,55360.0,89716.0,309161.0,95689.0,21911.0,3434539.0,26598.0,506772.0,138846.0,4410708.0,886288.0,747442.0,104172.0,9.0,2045168.0,326841.0,27429.0,214488.0,526860.0,15401.0,11197.0,13008.0,16600.0,2508558.0
1989-01-01,3079060.0,9.3,348147.0,190107.0,3980878.0,354567.0,36718.0,469462.0,508175.0,378034.0,552879.0,3626311.0,57420.0,93824.0,311381.0,100023.0,23271.0,3490172.0,27068.0,531446.0,147618.0,4533757.0,930108.0,782491.0,109071.0,7.0,2071344.0,348099.0,23078.0,225904.0,538254.0,15921.0,11147.0,13568.0,17436.0,2540806.0
1989-04-01,3114552.0,4.1,358775.0,192310.0,4021334.0,327405.0,32571.0,476887.0,515671.0,382609.0,566694.0,3693928.0,59572.0,96872.0,306948.0,101587.0,23131.0,3553767.0,27722.0,538802.0,155055.0,4588028.0,956593.0,801538.0,112440.0,7.7,2086580.0,339519.0,21171.0,226768.0,551085.0,16293.0,11429.0,13696.0,17176.0,2563467.0
1989-07-01,3155045.0,5.1,368208.0,194586.0,4071738.0,320011.0,30307.0,485119.0,524683.0,387190.0,571581.0,3751727.0,61920.0,99712.0,306850.0,103475.0,23193.0,3609399.0,28074.0,547876.0,160447.0,4643319.0,970422.0,809974.0,114254.0,6.4,2107132.0,337157.0,20009.0,227804.0,562794.0,16677.0,11397.0,14620.0,17152.0,2592251.0
1989-10-01,3209749.0,6.8,376379.0,197689.0,4139149.0,339675.0,32502.0,492956.0,535751.0,393091.0,579785.0,3799474.0,64440.0,102292.0,307240.0,107127.0,23088.0,3653692.0,29315.0,558839.0,166824.0,4718934.0,981863.0,815038.0,116466.0,5.2,2142724.0,339742.0,21833.0,229044.0,574069.0,17081.0,12234.0,15756.0,17092.0,2635680.0
1990-01-01,3272763.0,9.4,386280.0,202049.0,4232899.0,348433.0,34471.0,503499.0,556212.0,401638.0,582523.0,3884466.0,66572.0,104284.0,311134.0,109980.0,23280.0,3737948.0,29325.0,579492.0,170431.0,4815422.0,996063.0,825632.0,117193.0,9.3,2180934.0,345605.0,23137.0,241024.0,588330.0,17275.0,12050.0,16448.0,17904.0,2684433.0
1990-04-01,3334711.0,6.8,390255.0,205624.0,4302906.0,372279.0,32701.0,518736.0,567520.0,406858.0,594611.0,3930627.0,70344.0,106524.0,318417.0,112168.0,22943.0,3783421.0,29678.0,590463.0,170585.0,4897517.0,1001428.0,830843.0,117528.0,4.8,2220096.0,351118.0,26654.0,243792.0,595879.0,17876.0,11802.0,17064.0,17628.0,2738832.0
1990-07-01,3372521.0,5.2,394710.0,208501.0,4358183.0,361095.0,31785.0,523852.0,578132.0,414575.0,600726.0,3997087.0,74928.0,108744.0,327154.0,114024.0,21872.0,3846700.0,31198.0,600004.0,170844.0,4958909.0,1010421.0,839576.0,119190.0,6.9,2245458.0,358938.0,31600.0,244712.0,603211.0,18658.0,12540.0,18164.0,17560.0,2769310.0
1990-10-01,3381496.0,2.1,399648.0,209629.0,4380538.0,360718.0,29669.0,530109.0,596832.0,417361.0,600814.0,4019820.0,80732.0,111000.0,327283.0,119460.0,20677.0,3867909.0,32086.0,617509.0,167011.0,4981352.0,1011483.0,844472.0,119825.0,2.3,2242111.0,356952.0,31273.0,247012.0,609277.0,19599.0,12487.0,20972.0,17656.0,2772219.0
1991-01-01,3387532.0,3.4,405230.0,210574.0,4416999.0,388742.0,26173.0,539641.0,622484.0,420996.0,580772.0,4028256.0,83664.0,112924.0,321286.0,122308.0,19154.0,3873562.0,34683.0,641638.0,175953.0,4997771.0,1009169.0,833216.0,120012.0,0.8,2232087.0,347459.0,32969.0,261292.0,615804.0,20927.0,13756.0,24340.0,17956.0,2771729.0
1991-04-01,3427613.0,5.3,413608.0,213860.0,4474407.0,391179.0,27850.0,546042.0,643468.0,427662.0,585925.0,4083228.0,93056.0,115684.0,325165.0,125072.0,17932.0,3926932.0,35903.0,661400.0,180750.0,5060332.0,1010474.0,829724.0,120393.0,5.6,2254103.0,353015.0,35492.0,263620.0,627468.0,22068.0,13835.0,27500.0,18536.0,2800145.0
1991-07-01,3469924.0,4.3,425076.0,216766.0,4522072.0,391586.0,24482.0,551625.0,653752.0,433494.0,590237.0,4130486.0,98428.0,118876.0,329138.0,127300.0,17026.0,3973269.0,37165.0,670778.0,183554.0,5112310.0,1012045.0,828491.0,120052.0,4.7,2276457.0,353620.0,39437.0,265076.0,641841.0,23111.0,14054.0,25936.0,18136.0,2828083.0
1991-10-01,3516988.0,6.2,439706.0,219328.0,4590565.0,432346.0,28637.0,557752.0,682324.0,438576.0,598671.0,4158219.0,112496.0,122464.0,333918.0,133268.0,16430.0,4000032.0,38861.0,698754.0,183778.0,5189236.0,1003103.0,819325.0,119326.0,2.7,2300203.0,362555.0,46412.0,266828.0,659034.0,24178.0,14683.0,29372.0,17896.0,2857955.0
1992-01-01,3595670.0,10.7,456800.0,226014.0,4708396.0,453285.0,32900.0,564195.0,710499.0,450376.0,588897.0,4255111.0,108264.0,127232.0,345812.0,138003.0,16501.0,4100401.0,36522.0,727000.0,185176.0,5297293.0,996286.0,811110.0,118188.0,9.7,2348661.0,378711.0,50002.0,278568.0,682814.0,24987.0,11535.0,39700.0,18732.0,2912856.0
1992-04-01,3651900.0,6.6,470953.0,228965.0,4784123.0,472911.0,35359.0,569823.0,729131.0,455970.0,607169.0,4311212.0,115400.0,130972.0,359847.0,141051.0,16460.0,4155660.0,38380.0,745591.0,187984.0,5391292.0,997298.0,809314.0,117171.0,5.4,2382160.0,395206.0,57266.0,281744.0,699918.0,25777.0,12603.0,41200.0,18764.0,2951982.0
1992-07-01,3688514.0,4.4,481394.0,230567.0,4835461.0,447506.0,36741.0,575188.0,741327.0,459087.0,616201.0,4387954.0,120560.0,134468.0,371116.0,145371.0,16271.0,4226971.0,45685.0,757598.0,190673.0,5451662.0,992462.0,801790.0,115299.0,7.3,2401365.0,407857.0,64317.0,282848.0,711960.0,26383.0,19302.0,39612.0,18468.0,2976554.0
1992-10-01,3736905.0,4.7,488087.0,228047.0,4890790.0,428287.0,34054.0,578798.0,746043.0,454371.0,638942.0,4462503.0,120768.0,137712.0,384792.0,147147.0,15916.0,4307205.0,41359.0,761959.0,193240.0,5529732.0,995688.0,802448.0,113939.0,7.0,2441973.0,418846.0,70705.0,283944.0,716134.0,26833.0,14526.0,37956.0,18516.0,3020771.0
1993-01-01,3745569.0,4.0,491653.0,237979.0,4938702.0,430371.0,28597.0,582830.0,766502.0,473801.0,617005.0,4508330.0,124400.0,143376.0,390332.0,148678.0,15120.0,4349515.0,44311.0,781622.0,196003.0,5555707.0,1002669.0,806666.0,114504.0,4.2,2433108.0,418929.0,80719.0,295568.0,729632.0,28042.0,16269.0,35088.0,19392.0,3015937.0
1993-04-01,3800220.0,4.0,495573.0,238198.0,4987377.0,409397.0,34935.0,586618.0,771682.0,474228.0,643507.0,4577980.0,124812.0,144736.0,394620.0,150042.0,14361.0,4418581.0,45028.0,786043.0,200649.0,5630884.0,1002443.0,801794.0,114371.0,6.3,2479832.0,429555.0,86850.0,297064.0,733770.0,28331.0,16697.0,35536.0,19492.0,3066450.0
1993-07-01,3834110.0,2.1,500198.0,240293.0,5013209.0,367083.0,26091.0,591769.0,786278.0,478782.0,659210.0,4646126.0,135168.0,147452.0,397358.0,150366.0,13671.0,4487189.0,45996.0,799949.0,207462.0,5672419.0,1001166.0,793703.0,112942.0,6.1,2501850.0,423448.0,92528.0,298552.0,740491.0,28682.0,17314.0,35548.0,19192.0,3093619.0
1993-10-01,3889258.0,5.2,505655.0,242246.0,5077154.0,363501.0,35843.0,594823.0,791278.0,482890.0,675296.0,4713653.0,136036.0,151576.0,404161.0,150738.0,13064.0,4552651.0,47219.0,804342.0,216365.0,5752449.0,1001514.0,785149.0,113783.0,5.9,2546533.0,440004.0,100221.0,300556.0,747902.0,29221.0,17998.0,33220.0,19152.0,3141356.0
1994-01-01,3913385.0,4.1,511382.0,249290.0,5128478.0,344590.0,41794.0,601090.0,805336.0,498048.0,673667.0,4783888.0,136644.0,156904.0,408435.0,155376.0,12808.0,4621223.0,48607.0,818144.0,226685.0,5802145.0,1009457.0,782772.0,114058.0,6.1,2551623.0,450230.0,108977.0,308800.0,760672.0,30114.0,18493.0,27960.0,19652.0,3152713.0
1994-04-01,3991532.0,6.4,515449.0,252763.0,5208541.0,358400.0,36665.0,607160.0,810068.0,505134.0,697839.0,4850140.0,137076.0,162164.0,417458.0,155036.0,12788.0,4683163.0,49562.0,822856.0,235234.0,5906380.0,1029543.0,794309.0,117416.0,5.7,2616161.0,454123.0,113459.0,311776.0,768211.0,30696.0,18866.0,24448.0,19568.0,3223321.0
1994-07-01,4031752.0,5.3,517581.0,255466.0,5276837.0,351081.0,32139.0,612492.0,813628.0,511021.0,695382.0,4925757.0,136156.0,167056.0,424628.0,155648.0,13249.0,4752761.0,50268.0,826877.0,241584.0,5972219.0,1051559.0,809975.0,122728.0,6.4,2646212.0,456768.0,116286.0,312956.0,773047.0,31182.0,19086.0,22056.0,19756.0,3258704.0
1994-10-01,4088097.0,7.9,517441.0,259037.0,5377530.0,374720.0,28057.0,617242.0,833800.0,518517.0,705402.0,5002809.0,147840.0,171568.0,437400.0,158140.0,14173.0,4826713.0,50852.0,847973.0,245821.0,6082932.0,1083982.0,838161.0,125245.0,6.4,2694377.0,465457.0,115940.0,315112.0,776477.0,31576.0,19276.0,21304.0,19836.0,3311620.0
1995-01-01,4134442.0,5.5,515554.0,260785.0,5449491.0,406929.0,20281.0,622407.0,857940.0,525522.0,724613.0,5042562.0,152456.0,175688.0,447076.0,163480.0,16013.0,4862436.0,50791.0,873953.0,248650.0,6174104.0,1105588.0,856939.0,129336.0,3.2,2735696.0,467357.0,118286.0,324784.0,776339.0,31883.0,18908.0,20912.0,20620.0,3358102.0
1995-04-01,4172863.0,3.5,514903.0,262772.0,5496388.0,372330.0,18378.0,627479.0,865620.0,530004.0,746808.0,5124058.0,152456.0,179556.0,453592.0,164036.0,17841.0,4933609.0,51284.0,883461.0,253725.0,6243196.0,1123329.0,869604.0,139164.0,6.6,2767708.0,471970.0,121577.0,327504.0,777675.0,32343.0,18941.0,21572.0,20496.0,3395188.0
1995-07-01,4219726.0,5.4,515553.0,265268.0,5568822.0,373393.0,21373.0,630895.0,870744.0,535357.0,752216.0,5195429.0,152676.0,183160.0,463088.0,163720.0,19644.0,4998662.0,53049.0,890388.0,261744.0,6321037.0,1136112.0,874368.0,143718.0,5.7,2808010.0,484461.0,125707.0,328632.0,780821.0,32886.0,20163.0,21976.0,20580.0,3438905.0
1995-10-01,4265315.0,4.1,517767.0,267655.0,5625106.0,363505.0,28051.0,635323.0,864604.0,540318.0,769990.0,5261601.0,140692.0,186476.0,472903.0,164704.0,21413.0,5055655.0,56487.0,886017.0,272658.0,6395096.0,1149167.0,876509.0,149459.0,5.2,2844570.0,500954.0,133962.0,329780.0,785422.0,33480.0,23007.0,22476.0,20476.0,3479893.0
1996-01-01,4314538.0,6.1,521042.0,269058.0,5708976.0,371232.0,36891.0,640022.0,893239.0,543196.0,801731.0,5337744.0,151316.0,189596.0,486421.0,168799.0,22798.0,5130615.0,55452.0,916037.0,285737.0,6510708.0,1160497.0,874760.0,151677.0,5.9,2884416.0,523312.0,139519.0,339100.0,790100.0,34027.0,21425.0,23008.0,21420.0,3524438.0
1996-04-01,4387502.0,6.5,524363.0,273190.0,5799069.0,366585.0,44201.0,645641.0,912859.0,551624.0,839564.0,5432483.0,165792.0,192912.0,503298.0,168375.0,23526.0,5220499.0,57290.0,936385.0,297850.0,6638633.0,1177260.0,879410.0,154694.0,7.3,2944309.0,547499.0,141611.0,341412.0,797552.0,34633.0,22657.0,22712.0,21656.0,3589950.0
1996-07-01,4451230.0,4.9,527283.0,276710.0,5869286.0,377336.0,33502.0,650699.0,908543.0,559000.0,843542.0,5491950.0,158792.0,196524.0,513974.0,167683.0,23242.0,5274505.0,58175.0,931785.0,308456.0,6712828.0,1197663.0,889208.0,159271.0,4.5,2996539.0,547476.0,143674.0,342632.0,803993.0,35235.0,22940.0,21640.0,21272.0,3647237.0
1996-10-01,4514499.0,4.8,529985.0,280262.0,5939133.0,364602.0,34742.0,656014.0,910659.0,566492.0,863498.0,5574531.0,156852.0,200440.0,522105.0,165403.0,21947.0,5352763.0,59349.0,932606.0,317621.0,6802631.0,1219857.0,902236.0,162419.0,6.2,3048238.0,556847.0,145315.0,344876.0,810247.0,35829.0,23520.0,21736.0,21352.0,3704252.0
1997-01-01,4592404.0,5.6,532733.0,283314.0,6020067.0,361954.0,37790.0,662294.0,930508.0,574362.0,902112.0,5658113.0,161420.0,204364.0,537772.0,167448.0,19720.0,5433105.0,62343.0,950228.0,325555.0,6922179.0,1234195.0,908640.0,162666.0,6.1,3114062.0,575562.0,144151.0,353920.0,816047.0,37240.0,25103.0,20968.0,22388.0,3776357.0
1997-04-01,4659976.0,4.5,537391.0,286941.0,6087066.0,384605.0,28093.0,667975.0,931268.0,581891.0,916234.0,5702461.0,159364.0,207084.0,547044.0,166352.0,18727.0,5471267.0,63147.0,949995.0,333580.0,7003300.0,1255516.0,921936.0,168046.0,3.2,3167670.0,575138.0,144566.0,355872.0,824331.0,38019.0,25128.0,20392.0,22204.0,3835645.0
1997-07-01,4738859.0,5.9,544745.0,291152.0,6175301.0,359471.0,32449.0,674094.0,937220.0,590522.0,941108.0,5815830.0,163680.0,208280.0,556089.0,165900.0,18953.0,5579179.0,64167.0,956173.0,341787.0,7116409.0,1275978.0,934191.0,172484.0,8.2,3228867.0,588538.0,147383.0,357524.0,835898.0,38583.0,25584.0,19640.0,22196.0,3902961.0
1997-10-01,4844037.0,7.4,554658.0,296965.0,6286188.0,381029.0,31206.0,683185.0,942676.0,602188.0,967830.0,5905160.0,168032.0,207940.0,565387.0,165804.0,20385.0,5663610.0,65791.0,963061.0,350089.0,7254018.0,1300373.0,950284.0,175759.0,6.3,3309229.0,596593.0,152142.0,359052.0,851624.0,38954.0,26837.0,19412.0,22436.0,3992413.0
1998-01-01,4941988.0,8.8,566681.0,300414.0,6420339.0,451659.0,27876.0,689803.0,951841.0,610261.0,996132.0,5968680.0,167244.0,206416.0,589507.0,168817.0,22844.0,5721342.0,65931.0,974685.0,357836.0,7416471.0,1335856.0,978020.0,181407.0,4.4,3385090.0,617383.0,156820.0,366632.0,867095.0,39052.0,26879.0,19400.0,23332.0,4074893.0
1998-04-01,5028314.0,6.5,577963.0,304859.0,6522052.0,435520.0,27010.0,697405.0,955981.0,619679.0,1022352.0,6086532.0,169984.0,205332.0,603187.0,169941.0,25087.0,5832566.0,68083.0,981068.0,361368.0,7544404.0,1361914.0,1000546.0,185883.0,8.1,3448087.0,630197.0,162590.0,368208.0,882822.0,39340.0,28743.0,19304.0,23212.0,4145492.0
1998-07-01,5114859.0,5.3,587910.0,309534.0,6607200.0,423314.0,26997.0,705599.0,957393.0,629462.0,1043209.0,6183886.0,168120.0,205016.0,618420.0,170109.0,27114.0,5926846.0,70377.0,984507.0,360218.0,7650410.0,1367056.0,1006838.0,186662.0,6.6,3511816.0,645417.0,168033.0,370704.0,897444.0,39996.0,30381.0,20280.0,23164.0,4217415.0
1998-10-01,5199394.0,4.1,596589.0,314141.0,6674156.0,387857.0,32415.0,712445.0,966445.0,639203.0,1067989.0,6286298.0,175432.0,205468.0,635693.0,171217.0,28935.0,6028238.0,73725.0,995380.0,354338.0,7742145.0,1345084.0,990746.0,184335.0,6.8,3576219.0,668108.0,173381.0,371184.0,910730.0,41064.0,32661.0,19788.0,23356.0,4288664.0
1999-01-01,5286953.0,5.2,604118.0,318213.0,6758699.0,400568.0,34155.0,718079.0,983370.0,650155.0,1077946.0,6358131.0,181128.0,206596.0,648286.0,173670.0,31182.0,6102040.0,73593.0,1014552.0,345490.0,7836645.0,1326739.0,981249.0,182499.0,4.6,3646544.0,682440.0,176116.0,376964.0,922331.0,42288.0,31305.0,20804.0,24208.0,4364622.0
1999-04-01,5343904.0,2.6,613908.0,320674.0,6801646.0,304702.0,28315.0,727038.0,985006.0,655719.0,1095158.0,6496944.0,179096.0,207936.0,661908.0,174042.0,32830.0,6230641.0,76366.0,1017836.0,342261.0,7896804.0,1320979.0,978718.0,189937.0,9.0,3682283.0,690222.0,179581.0,378944.0,934582.0,43516.0,32850.0,20876.0,24112.0,4409322.0
1999-07-01,5423980.0,5.1,626291.0,324011.0,6887388.0,282767.0,25890.0,738559.0,996118.0,663026.0,1120596.0,6604620.0,186716.0,209404.0,673598.0,174774.0,34807.0,6335310.0,76453.0,1030925.0,346867.0,8007984.0,1337207.0,990340.0,192858.0,6.8,3735118.0,699488.0,179410.0,380800.0,950302.0,44672.0,31781.0,20324.0,24100.0,4473677.0
1999-10-01,5555892.0,7.9,641353.0,330458.0,7019004.0,275235.0,23814.0,751388.0,1004314.0,676240.0,1153957.0,6743768.0,191280.0,211008.0,689442.0,175110.0,37071.0,6467039.0,78913.0,1041385.0,359224.0,8172960.0,1359784.0,1000559.0,197816.0,8.7,3832694.0,713256.0,178883.0,382748.0,971811.0,45772.0,33141.0,20032.0,24136.0,4584082.0
2000-01-01,5749187.0,10.7,657141.0,340551.0,7199618.0,296727.0,26670.0,765230.0,1016905.0,696009.0,1208755.0,6902891.0,190192.0,212960.0,693891.0,175625.0,39821.0,6618217.0,79111.0,1056726.0,376811.0,8408372.0,1398078.0,1021267.0,205563.0,9.8,3986264.0,720561.0,179830.0,392512.0,997693.0,46936.0,32175.0,20548.0,25068.0,4751494.0
2000-04-01,5791743.0,6.8,671252.0,341436.0,7319561.0,315106.0,32740.0,778562.0,1042261.0,698441.0,1230160.0,7004455.0,198256.0,216112.0,717938.0,178321.0,41462.0,6711911.0,82121.0,1083723.0,388506.0,8549721.0,1441816.0,1053310.0,210423.0,6.0,4000493.0,750678.0,180202.0,404664.0,1012688.0,48128.0,33993.0,19972.0,24936.0,4779055.0
2000-07-01,5903946.0,8.1,684592.0,348075.0,7464026.0,336306.0,31368.0,783814.0,1054713.0,711600.0,1247708.0,7127720.0,204752.0,220688.0,728922.0,179913.0,43301.0,6819984.0,83603.0,1098014.0,392179.0,8711735.0,1478233.0,1086054.0,224133.0,7.2,4087465.0,760290.0,182853.0,403872.0,1032667.0,49340.0,34263.0,20580.0,24908.0,4871279.0
2000-10-01,5943706.0,5.1,694933.0,350818.0,7556664.0,319143.0,33996.0,791541.0,1065625.0,717309.0,1258695.0,7237521.0,204772.0,226708.0,748712.0,182653.0,45150.0,6918606.0,88054.0,1110775.0,387984.0,8815359.0,1504464.0,1116480.0,230861.0,6.3,4106414.0,782708.0,191016.0,404524.0,1045751.0,50596.0,37458.0,21864.0,25104.0,4897955.0
2001-01-01,6050126.0,6.3,712868.0,357798.0,7673477.0,358495.0,34254.0,801784.0,1107772.0,732326.0,1301904.0,7314982.0,214996.0,233848.0,775721.0,186616.0,47873.0,6995298.0,88866.0,1155645.0,377268.0,8975381.0,1494835.0,1117567.0,230818.0,4.4,4177675.0,809975.0,197126.0,420812.0,1070666.0,51536.0,37330.0,25452.0,26048.0,4979459.0
2001-04-01,6040919.0,1.6,721554.0,357975.0,7703502.0,341631.0,32558.0,813978.0,1139088.0,733123.0,1308869.0,7361871.0,230104.0,240360.0,795202.0,191256.0,48306.0,7042250.0,90569.0,1187394.0,373040.0,9012371.0,1486817.0,1113777.0,229052.0,2.6,4147413.0,827759.0,202604.0,422668.0,1079529.0,52456.0,38113.0,28380.0,26320.0,4961391.0
